Log file open, 02/15/23 20:29:15
[2023.02.15-19.47.12:923][986]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_Character241677744197107B04B5E7A0142EF2AA.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.47.12:929][986]LogFileHelpers: InternalPromptForCheckoutAndSave took 63 ms (total: 908 ms)
[2023.02.15-19.47.12:934][986]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.47.12:934][986]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.47.58:589][699]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.47.58:646][699]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.47.58:651][699]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.47.58:651][699]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_CharacterF784533A4DBEF2D8109F16B660FF867A.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.47.58:657][699]LogFileHelpers: InternalPromptForCheckoutAndSave took 68 ms (total: 976 ms)
[2023.02.15-19.47.58:663][699]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.47.58:663][699]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: ================================================
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: Total job queries 73, among them cache hits 0 (0.00%)
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: Tracking 73 distinct input hashes that result in 64 distinct outputs (87.67%)
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: RAM used: 0.70 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.15-19.48.00:938][805]LogShaderCompilers: Display: ================================================
[2023.02.15-19.48.03:705][962]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.48.03:750][962]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Character/BP_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/Character/BP_Character.uasset" SILENT=true
[2023.02.15-19.48.03:752][962]LogSavePackage: Moving output files for package: /Game/Character/BP_Character
[2023.02.15-19.48.03:753][962]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/BP_CharacterBF63059648AD0009970EE486DB2FAD67.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/Character/BP_Character.uasset'
[2023.02.15-19.48.03:758][962]LogFileHelpers: InternalPromptForCheckoutAndSave took 52 ms (total: 1.02 sec)
[2023.02.15-19.48.03:764][962]AssetCheck: New page: Asset Save: BP_Character
[2023.02.15-19.48.03:764][962]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Character/BP_Character.BP_Character
[2023.02.15-19.48.04:771][ 21]BlueprintLog: New page: Compile BP_Character
[2023.02.15-19.48.04:831][ 21]LogUObjectHash: Compacting FUObjectHashTables data took   1.67ms
[2023.02.15-19.48.16:099][661]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.48.16:150][661]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.48.16:155][661]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.48.16:155][661]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_Character210C675242CD5821E315889BC8057FA8.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.48.16:161][661]LogFileHelpers: InternalPromptForCheckoutAndSave took 61 ms (total: 1.09 sec)
[2023.02.15-19.48.16:165][661]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.48.16:165][661]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.50.18:029][396]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.50.18:084][396]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.50.18:090][396]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.50.18:090][396]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_CharacterA716128643C22AFBE64EC794A952A5AC.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.50.18:096][396]LogFileHelpers: InternalPromptForCheckoutAndSave took 67 ms (total: 1.15 sec)
[2023.02.15-19.50.18:102][396]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.50.18:102][396]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.50.40:027][671]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.50.40:080][671]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.50.40:087][671]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.50.40:088][671]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_Character512CFB6847697245A457398F81346F92.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.50.40:093][671]LogFileHelpers: InternalPromptForCheckoutAndSave took 66 ms (total: 1.22 sec)
[2023.02.15-19.50.40:099][671]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.50.40:099][671]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.50.41:670][766]BlueprintLog: New page: Compile PC_Character
[2023.02.15-19.50.41:730][766]LogUObjectHash: Compacting FUObjectHashTables data took   1.44ms
[2023.02.15-19.50.50:122][888]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.50.50:183][888]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.50.50:189][888]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.50.50:190][888]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_Character4A65D1FE4101F8F8E14FAD9F3CCF58A3.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.50.50:197][888]LogFileHelpers: InternalPromptForCheckoutAndSave took 75 ms (total: 1.30 sec)
[2023.02.15-19.50.50:202][888]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.50.50:202][888]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.50.51:324][954]BlueprintLog: New page: Compile PC_Character
[2023.02.15-19.50.51:380][954]LogUObjectHash: Compacting FUObjectHashTables data took   1.15ms
[2023.02.15-19.51.02:454][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:454][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:454][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:460][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:460][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:460][504]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:647][512]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.02:886][525]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path D:/Program Files/Unreal Engine/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: ================================================
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: Total job queries 88, among them cache hits 4 (4.55%)
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: Tracking 84 distinct input hashes that result in 70 distinct outputs (83.33%)
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: RAM used: 0.76 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.15-19.51.05:316][578]LogShaderCompilers: Display: ================================================
[2023.02.15-19.52.07:778][535]LogEditorTransaction: Undo Move Nodes
[2023.02.15-19.52.19:706][234]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.52.19:749][234]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BluePrints/Game/PC_Character" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset" SILENT=true
[2023.02.15-19.52.19:757][234]LogSavePackage: Moving output files for package: /Game/BluePrints/Game/PC_Character
[2023.02.15-19.52.19:757][234]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/PC_Character6860739C4FEC759E0631308F3A52DDD6.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/BluePrints/Game/PC_Character.uasset'
[2023.02.15-19.52.19:762][234]LogFileHelpers: InternalPromptForCheckoutAndSave took 56 ms (total: 1.35 sec)
[2023.02.15-19.52.19:770][234]AssetCheck: New page: Asset Save: PC_Character
[2023.02.15-19.52.19:771][234]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BluePrints/Game/PC_Character.PC_Character
[2023.02.15-19.52.30:821][821]BlueprintLog: New page: Compile PC_Character
[2023.02.15-19.52.31:283][821]LogUObjectHash: Compacting FUObjectHashTables data took   1.87ms
[2023.02.15-19.52.32:488][886]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.15-19.52.32:502][886]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.15-19.52.32:502][886]PIE: New page: PIE session: LVL_Maxime (15 févr. 2023 à 21:52:32)
[2023.02.15-19.52.32:534][886]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.02.15-19.52.32:534][886]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.02.15-19.52.32:549][886]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_LVL_Maxime
[2023.02.15-19.52.32:550][886]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001346s)
[2023.02.15-19.52.32:551][886]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/LVL_Maxime.LVL_Maxime to /Game/Levels/UEDPIE_0_LVL_Maxime.LVL_Maxime (0.001384s)
[2023.02.15-19.52.32:551][886]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.15-19.52.32:551][886]LogAIModule: Creating AISystem for world LVL_Maxime
[2023.02.15-19.52.32:551][886]LogPlayLevel: PIE: World Init took: (0.000702s)
[2023.02.15-19.52.32:600][886]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2023.02.15-19.52.32:614][886]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.02.15-19.52.32:614][886]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.15-19.52.32:615][886]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.15-19.52.32:615][886]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.15-19.52.32:615][886]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.15-19.52.32:615][886]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.15-19.52.32:615][886]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.15-19.52.32:618][886]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.15-19.52.32:633][886]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (2- HyperX Cloud Flight Wireless)
[2023.02.15-19.52.32:633][886]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.15-19.52.32:633][886]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.15-19.52.32:633][886]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.15-19.52.32:634][886]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.02.15-19.52.32:634][886]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.02.15-19.52.32:636][886]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.02.15-19.52.32:636][886]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.02.15-19.52.32:636][886]LogInit: FAudioDevice initialized.
[2023.02.15-19.52.32:636][886]LogAudio: Display: Audio Device (ID: 2) registered with world 'LVL_Maxime'.
[2023.02.15-19.52.32:647][886]LogLoad: Game class is 'GM_Level_C'
[2023.02.15-19.52.32:658][886]LogWorld: Bringing World /Game/Levels/UEDPIE_0_LVL_Maxime.LVL_Maxime up for play (max tick rate 60) at 2023.02.15-20.52.32
[2023.02.15-19.52.32:658][886]LogWorld: Bringing up level for play took: 0.011944
[2023.02.15-19.52.32:660][886]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.02.15-19.52.32:844][886]PIE: Server logged in
[2023.02.15-19.52.32:845][886]PIE: Play in editor total start time 0,352 seconds.
[2023.02.15-19.52.38:917][216]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.15-19.52.38:917][216]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_LVL_Maxime
[2023.02.15-19.52.38:919][216]LogWorld: UWorld::CleanupWorld for LVL_Maxime, bSessionEnded=true, bCleanupResources=true
[2023.02.15-19.52.38:919][216]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.15-19.52.38:922][216]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.15-19.52.38:929][216]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.15-19.52.38:973][216]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.15-19.52.39:064][216]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.15-19.52.39:065][216]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.15-19.52.39:068][216]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.15-19.52.39:122][216]LogUObjectHash: Compacting FUObjectHashTables data took   2.46ms
[2023.02.15-19.52.39:158][217]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.02.15-19.52.39:364][228]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.15-19.52.39:419][228]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.15-19.52.39:419][228]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/LVL_Maxime" FILE="C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/Levels/LVL_Maxime.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.15-19.52.39:491][228]LogUObjectHash: Compacting FUObjectHashTables data took   2.14ms
[2023.02.15-19.52.39:504][228]LogSavePackage: Moving output files for package: /Game/Levels/LVL_Maxime
[2023.02.15-19.52.39:505][228]LogSavePackage: Moving 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Saved/LVL_Maxime266E80094B47027B584CE18D3435BBE4.tmp' to 'C:/GitHub/Unreal Projects/A2_Unreal_Project_FP/A2_Project_Unreal/Content/Levels/LVL_Maxime.umap'
[2023.02.15-19.52.39:516][228]LogFileHelpers: Saving map 'LVL_Maxime' took 0.097
[2023.02.15-19.52.39:523][228]LogFileHelpers: InternalPromptForCheckoutAndSave took 158 ms (total: 1.51 sec)
[2023.02.15-19.52.39:530][228]AssetCheck: New page: Asset Save: LVL_Maxime
[2023.02.15-19.52.39:530][228]LogContentValidation: Display: Validating /Script/Engine.World /Game/Levels/LVL_Maxime.LVL_Maxime
[2023.02.15-19.53.47:359][ 41]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.15-19.53.47:366][ 41]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.15-19.53.47:366][ 41]PIE: New page: PIE session: LVL_Maxime (15 févr. 2023 à 21:53:47)
[2023.02.15-19.53.47:366][ 41]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_LVL_Maxime
[2023.02.15-19.53.47:368][ 41]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001781s)
[2023.02.15-19.53.47:368][ 41]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/LVL_Maxime.LVL_Maxime to /Game/Levels/UEDPIE_0_LVL_Maxime.LVL_Maxime (0.001826s)
[2023.02.15-19.53.47:368][ 41]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.15-19.53.47:369][ 41]LogAIModule: Creating AISystem for world LVL_Maxime
[2023.02.15-19.53.47:370][ 41]LogPlayLevel: PIE: World Init took: (0.001554s)
[2023.02.15-19.53.47:431][ 41]LogUObjectHash: Compacting FUObjectHashTables data took   2.49ms
[2023.02.15-19.53.47:436][ 41]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.15-19.53.47:436][ 41]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.15-19.53.47:436][ 41]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.15-19.53.47:437][ 41]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.15-19.53.47:437][ 41]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.15-19.53.47:437][ 41]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.15-19.53.47:439][ 41]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.15-19.53.47:453][ 41]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (2- HyperX Cloud Flight Wireless)
[2023.02.15-19.53.47:454][ 41]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.15-19.53.47:454][ 41]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.15-19.53.47:454][ 41]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.15-19.53.47:455][ 41]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.02.15-19.53.47:455][ 41]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.02.15-19.53.47:457][ 41]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
